form,lemma,id,lemma_id,sentence_id,pos,morphology
сѣтоуѩ,сѣтовати,2363523,138023,222809,V-,-sppamn-si
хождѭ,ходити,2363524,58986,222809,V-,1spia----i
Егда,ѥгда,2363525,66511,222809,Dq,---------n
сътѫжаетъ,сътѫжати,2363526,65211,222809,V-,3spia----i
ми,азъ,2363527,58807,222809,Pp,1s---md--i
врагъ,врагъ,2363528,64025,222809,Nb,-s---mn--i
Посъли,посълати,2363529,58932,222688,V-,2spma----i
свѣтъ,свѣтъ,2363530,64740,222688,Nb,-s---ma--i
твоі,твои,2363531,58814,222688,Ps,2s---ma--i
і,и,2363532,58771,222688,C-,---------n
рѣснотѫ,рѣснота,2363533,151104,222688,Nb,-s---fa--i
твоѭ,твои,2363534,58814,222688,Ps,2s---fa--i
Та,тъ,2363535,58908,222689,Pd,-d---mn--i
мѩ,азъ,2363536,58807,222689,Pp,1s---ma--i
настависте,наставити,2363537,69508,222689,V-,2paia----i
і,и,2363538,58771,222689,C-,---------n
въвѣсте,въвести,2363539,66369,222689,V-,2paia----i
и,и,2363540,58771,222810,C-,---------n
въвѣсте,въвести,2363541,66369,222810,V-,2paia----i
мѩ,азъ,2363542,58807,222810,Pp,1s---ma--i
въ,въ,2363543,58774,222810,R-,---------n
горѫ,гора,2363544,58899,222810,Nb,-s---fa--i
ст҃ѫѭ,свѧтъ,2363545,58910,222810,A-,-s---fapwi
твоѭ,твои,2363546,58814,222810,Ps,2s---fa--i
и,и,2363547,58771,222810,C-,---------n
вь,въ,2363548,58774,222810,R-,---------n
села,село,2363549,59427,222810,Nb,-p---na--i
твоѣ,твои,2363550,58814,222810,Ps,2p---na--i
Ї,и,2363551,58771,222690,C-,---------n
вънідѫ,вънити,2363552,59000,222690,V-,1spia----i
къ,къ,2363553,58898,222690,R-,---------n
алтарю,олътарь,2363554,67031,222690,Nb,-s---md--i
бж҃ю,божии,2363555,59032,222690,A-,-s---mdpsi
Къ,къ,2363556,58898,222690,R-,---------n
б҃оу,богъ,2363557,60009,222690,Nb,-s---md--i
велѩщюмоу,веселити,2363558,68682,222690,V-,-sppamd-wi
юностъ,юность,2363559,65634,222690,Nb,-s---fa--i
моѭ,мои,2363560,58929,222690,Ps,1s---fa--i
Їсповѣмъ,исповѣдѣти,2363561,68673,222811,V-,1spia----i
сѩ,себе,2363562,58829,222811,Pk,3s---qa--i
тебѣ,тꙑ,2363563,58769,222811,Pp,2s---md--i
въ,въ,2363564,58774,222811,R-,---------n
гѫслехъ,гѫсли,2363565,131863,222811,Nb,-p---fl--i
бж҃е,богъ,2363566,60009,222811,Nb,-s---mv--i
бж҃е,богъ,2363567,60009,222811,Nb,-s---mv--i
моі,мои,2363568,58929,222811,Ps,1s---mn--i
Въскѫѭ,въскѫѭ,2363569,65887,222692,Du,---------n
пріскръбъна,прискръбьнъ,2363570,65161,222692,A-,-s---fnpsi
есі,бꙑти,2363571,58773,222692,V-,2spia----i
дш҃е,доуша,2363572,60303,222692,Nb,-s---fv--i
моѣ,мои,2363573,58929,222692,Ps,1s---fn--i
і,и,2363574,58771,222812,C-,---------n
въскѫѭ,въскѫѭ,2363575,65887,222812,Du,---------n
съмѫщаеші,съмѫщати,2363576,69464,222812,V-,2spia----i
мѩ,азъ,2363577,58807,222812,Pp,1s---ma--i
Оупъваі,оупъвати,2363578,65645,222693,V-,2spma----i
на,на,2363579,58783,222693,R-,---------n
б҃а,богъ,2363580,60009,222693,Nb,-s---mg--i
ѣко,ꙗко,2363581,72150,222814,Df,---------n
ісповѣмъ,исповѣдѣти,2363582,68673,222814,V-,1spia----i
сѩ,себе,2363583,58829,222814,Pk,3s---qa--i
емоу,и,2363584,58765,222814,Pp,3s---md--i
сп҃нье,съпасениѥ,2363585,67717,222814,Nb,-s---nn--i
ліцю,лице,2363586,59927,222814,Nb,-s---nd--i
моемоу,мои,2363587,58929,222814,Ps,1s---nd--i
и,и,2363588,58771,222814,C-,---------n
б҃ъ,богъ,2363589,60009,222814,Nb,-s---mn--i
моі,мои,2363590,58929,222814,Ps,1s---mn--i
слав,слава,2363591,64748,222813,Nb,-s---fn--i
ВЪ,въ,2363592,58774,222694,R-,---------n
КОНЕЦЪ,коньць,2363593,64399,222694,Nb,-s---ma--i
РАЗОУМЪ,разоумъ,2363594,64017,222694,Nb,-s---mn--i
СН҃ОВЪ,сꙑнъ,2363595,146309,222694,Nb,-p---mg--i
КОРѢОВЪ,корѣовъ,2363596,151305,222694,A-,-p---mgpsi
ПСАСЛМЪ,псалъмъ,2363597,69176,222694,Nb,-s---mn--i
м҃,четꙑрe десѧтe,2363598,69884,222695,Ma,---------n
г,триѥ,2364203,64448,222695,Ma,---------n
Бж҃е,богъ,2363599,60009,222815,Nb,-s---mv--i
оушіма,оухо,2363600,64194,222815,Nb,-d---ni--i
наші,нашь,2363601,58994,222815,Ps,1d---ni--i
оуслꙑшахомъ,оуслꙑшати,2363602,64238,222815,V-,1paia----i
Оц҃і,отьць,2363603,58993,222696,Nb,-p---mn--i
наші,нашь,2363604,58994,222696,Ps,1p---mn--i
повѣдѣшѩ,повѣдѣти,2363605,60271,222696,V-,3paia----i
намъ,мꙑ,2363606,59257,222696,Pp,1p---pd--i
Дѣло,дѣло,2363607,64813,222696,Nb,-s---na--i
еже,иже,2363608,58800,222696,Pr,-s---na--i
съдѣла,съдѣлати,2363609,64968,222696,V-,3saia----i
во,въ,2363610,58774,222696,R-,---------n
дьні,дьнь,2363611,58915,222696,Nb,-p---ma--i
іхъ,и,2363612,58765,222696,Pp,3p---mg--i
во,въ,2363613,58774,222696,R-,---------n
дъні,дьнь,2363614,58915,222696,Nb,-p---ma--i
пръвꙑѩ,прьвъ,2363615,60267,222696,Mo,-p---ma--i
Рѫка,рѫка,2363616,58831,222816,Nb,-s---fn--i
твоѣ,твои,2363617,58814,222816,Ps,2s---fn--i
ѩзꙑкꙑ,ѩзꙑкъ,2363618,59128,222816,Nb,-p---ma--i
потрѣби,потрѣбити,2363619,68367,222816,V-,3saia----i
и,и,2363620,58771,222816,C-,---------n
насаділъ,насадити,2363621,59494,222816,V-,-sspamn-si
ѩ,и,2363622,58765,222816,Pp,3p---ma--i
есі,бꙑти,2363623,58773,222816,V-,2spia----i
Оузълоби,оузълобити,2363624,151309,222700,V-,3saia----i
люді,людиѥ,2363625,59473,222700,Nb,-p---ma--i
вꙑїглъна,вꙑгънати,2363626,151266,222817,V-,3saia----i
ѩ,и,2363627,58765,222817,Pp,3p---ma--i
Не,не,2363628,58767,222701,Df,---------n
орѫжьемъ,орѫжиѥ,2363629,66117,222701,Nb,-s---ni--i
бо,бо,2363630,58825,222701,Df,---------n
своімъ,свои,2363631,58780,222701,Pt,3s---ni--i
наслѣдишѩ,наслѣдити,2363632,67546,222701,V-,3paia----i
землѭ,землꙗ,2363633,64341,222701,Nb,-s---fa--i
Ї,и,2363634,58771,222702,C-,---------n
мъишьца,мꙑшьца,2363635,67658,222702,Nb,-s---fn--i
іхъ,и,2363636,58765,222702,Pp,3p---mg--i
не,не,2363637,58767,222702,Df,---------n
сп҃е,съпасти,2363638,150789,222702,V-,3saia----i
іхъ,и,2363639,58765,222702,Pp,3p---mg--i
Нъ,нъ,2363640,59326,222703,C-,---------n
десніца,десница,2363641,66339,222703,Nb,-s---fn--i
твоѣ,твои,2363642,58814,222703,Ps,2s---fn--i
и,и,2363643,58771,222703,C-,---------n
мꙑшьца,мꙑшьца,2363644,67658,222703,Nb,-s---fn--i
твоѣ,твои,2363645,58814,222703,Ps,2s---fn--i
просвѣщенье,просвѣщениѥ,2363646,138472,222703,Nb,-s---nn--i
лица,лице,2363647,59927,222703,Nb,-s---ng--i
твоего,твои,2363648,58814,222703,Ps,2s---ng--i
Ѣко,ꙗко,2363649,58792,222703,G-,---------n
благоизволи,благоизволити,2363650,67329,222703,V-,3saia----i
в,въ,2363651,58774,222703,R-,---------n
ніхъ,и,2363652,58765,222703,Pp,3p---ml--i
Тꙑ,тꙑ,2363653,58769,222705,Pp,2s---mn--i
есі,бꙑти,2363654,58773,222705,V-,2spia----i
самъ,самъ,2363655,64012,222705,Pd,-s---mn--i
цр҃ъ,цѣсарь,2363656,64252,222705,Nb,-s---mn--i
мои,мои,2363657,58929,222705,Ps,1s---mn--i
и,и,2363658,58771,222705,C-,---------n
б҃ъ,богъ,2363659,60009,222705,Nb,-s---mn--i
моі,мои,2363660,58929,222705,Ps,1s---mn--i
Заповѣдаѩ,заповѣдати,2363661,64443,222705,V-,-sppamn-si
спн҃ьѣ,съпасениѥ,2363662,67717,222705,Nb,-p---na--i
иѣковлѣ,иꙗковль,2363663,60150,222705,A-,-p---napsi
О,о,2363664,58881,222707,R-,---------n
тебѣ,тꙑ,2363665,58769,222707,Pp,2s---ml--i
врагꙑ,врагъ,2363666,64025,222707,Nb,-p---ma--i
нашѩ,нашь,2363667,58994,222707,Ps,1p---ma--i
избодемъ,избости,2363668,151310,222707,V-,1ppia----i
рогꙑ,рогъ,2363669,68353,222707,Nb,-p---mi--i
Ї,и,2363670,58771,222708,C-,---------n
о,о,2363671,58881,222708,R-,---------n
имені,имѧ,2363672,58990,222708,Nb,-s---nl--i
твоемъ,твои,2363673,58814,222708,Ps,2s---nl--i
оунічъжимъ,оуничьжити,2363674,69701,222708,V-,1ppia----i
въстаѭщѩѩ,въстати,2363675,60145,222708,V-,-pppama-wi
на,на,2363676,58783,222708,R-,---------n
нꙑ,мꙑ,2363677,59257,222708,Pp,1p---ma--i
Не,не,2363678,58767,222709,Df,---------n
на,на,2363679,58783,222709,R-,---------n
лѫкъ,лѫкъ,2363680,138074,222709,Nb,-s---ma--i
бо,бо,2363681,58825,222709,Df,---------n
і,и,2363682,58901,222709,Df,---------n
моі,мои,2363683,58929,222709,Ps,1s---ma--i
оупьваѭ,оупъвати,2363684,65645,222709,V-,1spia----i
Ї,и,2363685,58771,222709,C-,---------n
орѫжье,орѫжиѥ,2363686,66117,222709,Nb,-s---nn--i
мое,мои,2363687,58929,222709,Ps,1s---nn--i
не,не,2363688,58767,222709,Df,---------n
сп҃тъ,съпасти,2363689,150789,222709,V-,3spia----i
мне,азъ,2363690,58807,222709,Pp,1s---mg--i
Сп҃аслъ,съпасти,2363691,150789,222710,V-,-sspamn-si
бо,бо,2363692,58825,222710,Df,---------n
нꙑ,мꙑ,2363693,59257,222710,Pp,1p---pa--i
есі,бꙑти,2363694,58773,222710,V-,2spia----i
отъ,отъ,2363695,58785,222710,R-,---------n
сътѫжаѭщиіхъ,сътѫжати,2363696,65211,222710,V-,-pppapg-wi
намъ,мꙑ,2363697,59257,222710,Pp,1p---pd--i
Ї,и,2363698,58771,222711,C-,---------n
ненавидѩщѩѩ,ненавидѣти,2363699,64396,222711,V-,-pppapa-wi
насъ,мꙑ,2363700,59257,222711,Pp,1p---pg--i
пострѣбилъ,потрѣбити,2363701,68367,222711,V-,-sspamn-si
есі,бꙑти,2363702,58773,222711,V-,2spia----i
О,о,2363703,58881,222712,R-,---------n
бѕ҃ѣ,богъ,2363704,60009,222712,Nb,-s---ml--i
похвалімъ,похвалити,2363705,68849,222712,V-,1ppia----i
сѩ,себе,2363706,58829,222712,Pk,3s---qa--i
вьсъ,вьсь,2363707,58821,222712,Px,-s---ma--i
денъ,дьнь,2363708,58915,222712,Nb,-s---ma--i
І,и,2363709,58771,222713,C-,---------n
о,о,2363710,58881,222713,R-,---------n
имені,имѧ,2363711,58990,222713,Nb,-s---nl--i
твоемъ,твои,2363712,58814,222713,Ps,2s---nl--i
исповѣмъ,исповѣдѣти,2363713,68673,222713,V-,1spia----i
сѩ,себе,2363714,58829,222713,Pk,3s---qa--i
въ,въ,2363715,58774,222713,R-,---------n
вѣкъ,вѣкъ,2363716,59093,222713,Nb,-s---ma--i
диѣпсал,диѣпсалъмъ,2363717,150232,222818,F-,---------n
Нꙑнѣ,нꙑнѣ,2363718,64687,222714,Df,---------n
же,же,2363719,58808,222714,Df,---------n
отъринѫ,отъринѫти,2363720,134500,222714,V-,2saia----i
посрами,посрамити,2363721,80840,222819,V-,2saia----i
нꙑ,мꙑ,2363722,59257,222819,Pp,1p---pa--i
Ї,и,2363723,58771,222715,C-,---------n
не,не,2363724,58767,222715,Df,---------n
изідеші,изити,2363725,58784,222715,V-,2spia----i
бж҃е,богъ,2363726,60009,222715,Nb,-s---mv--i
въ,въ,2363727,58774,222715,R-,---------n
сілахь,сила,2363728,60105,222715,Nb,-p---fl--i
нашіхъ,нашь,2363729,58994,222715,Ps,1p---fl--i
Възвратілъ,възвратити,2363730,64406,222716,V-,-sspamn-si
нꙑ,мꙑ,2363731,59257,222716,Pp,1p---pa--i
есі,бꙑти,2363732,58773,222716,V-,2spia----i
въспѩтъ,въспѧть,2363733,64410,222716,Df,---------n
прі,при,2363734,58940,222716,R-,---------n
враѕѣхъ,врагъ,2363735,64025,222716,Nb,-p---ml--i
нашіхъ,нашь,2363736,58994,222716,Ps,1p---ml--i
Ї,и,2363737,58771,222717,C-,---------n
ненавідѩщеі,ненавидѣти,2363738,64396,222717,V-,-pppamn-wi
насъ,мꙑ,2363739,59257,222717,Pp,1p---pg--i
расхꙑщаахѫ,расхꙑщати,2363740,133869,222717,V-,3piia----i
себѣ,себе,2363741,58829,222717,Pk,3s---md--i
Далъ,дати,2363742,58843,222718,V-,-sspamn-si
нꙑ,мꙑ,2363743,59257,222718,Pp,1p---pa--i
есі,бꙑти,2363744,58773,222718,V-,2spia----i
ѣко,ꙗко,2363745,59474,222718,Df,---------n
овъцѩ,овьца,2363746,65130,222718,Nb,-p---fa--i
сънѣди,сънѣдь,2363747,137692,222718,Nb,-s---fg--i
И,и,2363748,58771,222719,C-,---------n
въ,въ,2363749,58774,222719,R-,---------n
ѩзꙑцѣхъ,ѩзꙑкъ,2363750,59128,222719,Nb,-p---ml--i
расѣалъ,расѣꙗти,2363751,149721,222719,V-,-sspamn-si
нꙑ,мꙑ,2363752,59257,222719,Pp,1p---pa--i
есі,бꙑти,2363753,58773,222719,V-,2spia----i
Продастъ,продати,2363754,64916,222720,V-,3saia----i
люді,людиѥ,2363755,59473,222720,Nb,-p---ma--i
своѩ,свои,2363756,58780,222720,Pt,3p---ma--i
бес,без,2363757,66295,222720,R-,---------n
цѣнꙑ,цѣна,2363758,69634,222720,Nb,-s---fg--i
Ї,и,2363759,58771,222721,C-,---------n
не,не,2363760,58767,222721,Df,---------n
бѣ,бꙑти,2363761,58773,222721,V-,3siia----i
множъства,мъножьство,2363762,65300,222721,Nb,-s---ng--i
во,въ,2363763,58774,222721,R-,---------n
вьскліцаніихъ,въсклицаниѥ,2363764,138415,222721,Nb,-p---nl--i
нашіхъ,нашь,2363765,58994,222721,Ps,1p---nl--i
Положилъ,положити,2363766,64024,222722,V-,-sspamn-si
нꙑ,мꙑ,2363767,59257,222722,Pp,1p---pa--i
есі,бꙑти,2363768,58773,222722,V-,2spia----i
поношень,поношениѥ,2363769,67621,222722,Nb,-s---na--i
сѫсѣдомъ,сѫсѣдъ,2363770,68766,222722,Nb,-p---md--i
нашімъ,нашь,2363771,58994,222722,Ps,1p---md--i
Подрѣжанье,подрьжаниѥ,2363772,139033,222722,Nb,-s---na--i
і,и,2363773,58771,222722,C-,---------n
порѫганъе,порѫганиѥ,2363774,67059,222722,Nb,-s---na--i
сѫщіимъ,бꙑти,2363775,58773,222722,V-,-pppapd-wi
окръстъ,окрьстъ,2363776,69492,222722,R-,---------n
насъ,мꙑ,2363777,59257,222722,Pp,1p---pg--i
Положилъ,положити,2363778,64024,222724,V-,-sspamn-si
нꙑ,мꙑ,2363779,59257,222724,Pp,1p---pa--i
есі,бꙑти,2363780,58773,222724,V-,2spia----i
въ,въ,2363781,58774,222724,R-,---------n
прітъчѭ,притъча,2363782,59485,222724,Nb,-s---fa--i
въ,въ,2363783,58774,222724,R-,---------n
ѩзꙑцѣхъ,ѩзꙑкъ,2363784,59128,222724,Nb,-p---ml--i
Покꙑванье,покꙑваниѥ,2363785,151311,222724,Nb,-s---na--i
главꙑ,глава,2363786,59515,222724,Nb,-s---fg--i
въ,въ,2363787,58774,222724,R-,---------n
людехъ,людиѥ,2363788,59473,222724,Nb,-p---ml--i
Въсъ,вьсь,2363789,58821,222726,Px,-s---ma--i
денъ,дьнь,2363790,58915,222726,Nb,-s---ma--i
срамъ,срамъ,2363791,122571,222726,Nb,-s---mn--i
моі,мои,2363792,58929,222726,Ps,1s---mn--i
прѣдъ,прѣдъ,2363793,58985,222726,R-,---------n
мнѫѭ,азъ,2363794,58807,222726,Pp,1s---mi--i
естъ,бꙑти,2363795,58773,222726,V-,3spia----i
Ї,и,2363796,58771,222727,C-,---------n
стоудъ,стоудъ,2363797,68746,222727,Nb,-s---mn--i
ліца,лице,2363798,59927,222727,Nb,-s---ng--i
моего,мои,2363799,58929,222727,Ps,1s---ng--i
крꙑ,крꙑти,2363800,135162,222727,V-,3saia----i
мѩ,азъ,2363801,58807,222727,Pp,1s---ma--i
Ѡтъ,отъ,2363802,58785,222727,R-,---------n
гласа,гласъ,2363803,58926,222727,Nb,-s---mg--i
поносѩщаго,поносити,2363804,65880,222727,V-,-sppamg-wi
и,и,2363805,58771,222727,C-,---------n
оклеветаваѭщаго,оклеветати,2363806,67760,222727,V-,-sppamg-wi
Отъ,отъ,2363807,58785,222727,R-,---------n
ліца,лице,2363808,59927,222727,Nb,-s---ng--i
вражиѣ,вражии,2363809,138060,222727,A-,-s---ngpsi
изгонѩщаго,изгонити,2363810,59103,222727,V-,-sppang-wi
Си,сь,2363811,59234,222730,Pd,-p---nn--i
въсѣ,вьсь,2363812,58821,222730,Px,-p---nn--i
прідѫ,прити,2363813,58916,222730,V-,3paia----i
на,на,2363814,58783,222730,R-,---------n
нꙑ,мꙑ,2363815,59257,222730,Pp,1p---pa--i
и,и,2363816,58771,222820,C-,---------n
не,не,2363817,58767,222820,Df,---------n
забꙑхомъ,забꙑти,2363818,64584,222820,V-,1paia----i
тебе,тꙑ,2363819,58769,222820,Pp,2s---mg--i
Ї,и,2363820,58771,222820,C-,---------n
не,не,2363821,58767,222820,Df,---------n
прѣврѣдіхомъ,прѣврѣдити,2363822,151312,222820,V-,1paia----i
въ,въ,2363823,58774,222820,R-,---------n
завѣтѣ,завѣтъ,2363824,65118,222820,Nb,-s---ml--i
твоемъ,твои,2363825,58814,222820,Ps,2s---ml--i
Ї,и,2363826,58771,222732,C-,---------n
не,не,2363827,58767,222732,Df,---------n
остѫпі,остѫпити,2363828,69053,222732,V-,3saia----i
въспѩтъ,въспѧть,2363829,64410,222732,Df,---------n
срд҃це,срьдьце,2363830,58805,222732,Nb,-s---nn--i
наше,нашь,2363831,58994,222732,Ps,1s---nn--i
Ї,и,2363832,58771,222733,C-,---------n
оуклонілъ,оуклонити,2363833,69266,222733,V-,-sspamn-si
есі,бꙑти,2363834,58773,222733,V-,2spia----i
стъѕѩ,стьѕа,2363835,67166,222733,Nb,-p---fa--i
нашѩ,нашь,2363836,58994,222733,Ps,1p---fa--i
отъ,отъ,2363837,58785,222733,R-,---------n
пѫті,пѫть,2363838,58763,222733,Nb,-s---mg--i
твоего,твои,2363839,58814,222733,Ps,2s---mg--i
Ѣко,ꙗко,2363840,72150,222734,Df,---------n
съмѣрілъ,съмѣрити,2363841,67397,222734,V-,-sspamn-si
нꙑ,мꙑ,2363842,59257,222734,Pp,1p---pa--i
есі,бꙑти,2363843,58773,222734,V-,2spia----i
на,на,2363844,58783,222734,R-,---------n
мѣстѣ,мѣсто,2363845,60263,222734,Nb,-s---nl--i
озълобленьѣ,озълоблѥниѥ,2363846,146310,222734,Nb,-s---ng--i
Ї,и,2363847,58771,222735,C-,---------n
прікрꙑ,прикрꙑти,2363848,68538,222735,V-,3saia----i
нꙑ,мꙑ,2363849,59257,222735,Pp,1p---pa--i
сѣнъ,сѣнь,2363850,66831,222735,Nb,-s---fn--i
съмрътьнаа,съмрьтьнъ,2363851,65966,222735,A-,-s---fnpwi
Аще,аще,2363852,58819,222736,G-,---------n
забꙑхомъ,забꙑти,2363853,64584,222736,V-,1paia----i
імѩ,имѧ,2363854,58990,222736,Nb,-s---na--i
б҃а,богъ,2363855,60009,222736,Nb,-s---mg--i
нашего,нашь,2363856,58994,222736,Ps,1s---mg--i
Ї,и,2363857,58771,222736,C-,---------n
аще,аще,2363858,58819,222736,G-,---------n
въздѣхомъ,въздѣти,2363859,81175,222736,V-,1paia----i
рѫкꙑ,рѫка,2363860,58831,222736,Nb,-p---fa--i
нашѩ,нашь,2363861,58994,222736,Ps,1p---fa--i
къ,къ,2363862,58898,222736,R-,---------n
б҃оу,богъ,2363863,60009,222736,Nb,-s---md--i
ждемоу,щоуждь,2363864,67390,222736,A-,-s---mdpwi
Не,не,2363865,58767,222736,Df,---------n
б҃ъ,богъ,2363866,60009,222736,Nb,-s---mn--i
лі,ли,2363867,59119,222736,Du,---------n
възіщетъ,възискати,2363868,67467,222736,V-,3spia----i
сіхъ,сь,2363869,59234,222736,Pd,-p---ng--i
Тъ,тъ,2363870,58908,222739,Pd,-s---mn--i
бо,бо,2363871,58825,222739,Df,---------n
извѣстъ,извѣдѣти,2363872,151314,222739,V-,3spia----i
таина,таинъ,2363873,66752,222739,A-,-p---napsi
